DipID,AreaNumb,Year,SampDate,SiteVis,SiteDry,NumDips,LarvFnd,TotCnt,AeCnt,AnCnt,CxCnt,VecCnt,Treat,Posttreat,Retreat,LarvDiv
21638,526,2015,8/27/15,1,1,0,0,0,0,0,0,0,0,0,0,0
24185,526,2016,6/6/16,1,0,0,0,0,0,0,0,0,0,0,0,0
24812,526,2016,7/11/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25534,526,2016,8/4/16,1,1,0,0,0,0,0,0,0,0,0,0,0
26584,526,2017,6/8/17,1,1,0,0,0,0,0,0,0,0,0,0,0
27236,526,2017,7/10/17,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
27860,526,2017,8/1/17,1,1,0,0,0,0,0,0,0,0,0,0,0
28878,526,2018,6/19/18,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
29659,526,2018,7/23/18,1,1,0,0,0,0,0,0,0,0,0,0,0
30153,526,2018,8/9/18,1,1,0,0,0,0,0,0,0,0,0,0,0
731,530,2007,6/21/07,1,1,0,0,0,0,0,0,0,0,0,0,0
1083,530,2007,7/18/07,1,1,0,0,0,0,0,0,0,0,0,0,0
1915,530,2007,8/29/07,1,1,0,0,0,0,0,0,0,0,0,0,0
3017,530,2008,6/5/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,530,2008,7/9/08,1,0,4,1,67,0,0,67,67,1,0,0,1
4526,530,2008,7/23/08,1,0,3,1,17,17,0,0,0,0,1,0,1
5582,530,2009,6/1/09,1,1,0,0,0,0,0,0,0,0,0,0,0
7027,530,2009,8/4/09,1,1,0,0,0,0,0,0,0,0,0,0,0
7548,530,2009,8/25/09,1,1,0,0,0,0,0,0,0,0,0,0,0
7916,530,2010,6/8/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8751,530,2010,7/15/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9602,530,2010,8/10/10,1,0,1,1,1,1,0,0,0,0,0,0,1
10734,530,2011,6/15/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11127,530,2011,7/26/11,1,1,0,0,0,0,0,0,0,0,0,0,0
14407,530,2012,6/28/12,1,1,0,0,0,0,0,0,0,0,0,0,0
14667,530,2012,7/6/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15387,530,2012,7/31/12,1,1,0,0,0,0,0,0,0,0,0,0,0
16623,530,2013,6/27/13,1,1,0,0,0,0,0,0,0,0,0,0,0
17149,530,2013,7/25/13,1,1,0,0,0,0,0,0,0,0,0,0,0
17682,530,2013,8/13/13,1,1,0,0,0,0,0,0,0,0,0,0,0
19429,530,2014,7/11/14,1,1,0,0,0,0,0,0,0,0,0,0,0
20401,530,2014,8/8/14,1,1,0,0,0,0,0,0,0,0,0,0,0
22600,530,2015,7/8/15,1,0,2,1,44,42,0,2,2,0,0,0,2
23286,530,2015,7/30/15,1,0,1,1,28,27,0,1,1,0,0,0,2
24326,530,2016,6/13/16,1,0,4,1,38,0,0,38,38,1,0,0,1
24430,530,2016,6/21/16,1,0,0,0,0,0,0,0,0,0,1,0,0
24911,530,2016,7/12/16,1,0,10,1,9,0,0,9,9,0,1,0,1
25522,530,2016,8/4/16,1,0,3,1,37,0,0,37,37,1,1,1,2
25576,530,2016,8/8/16,1,0,0,0,0,0,0,0,0,0,1,0,0
26201,530,2016,9/8/16,1,0,3,1,55,15,0,40,40,1,1,1,2
26240,530,2016,9/12/16,1,0,0,0,0,0,0,0,0,0,1,0,0
26582,530,2017,6/8/17,1,0,5,1,80,0,0,80,80,1,0,0,1
26615,530,2017,6/12/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27051,530,2017,7/3/17,1,0,12,1,3,3,0,0,0,0,1,0,1
27891,530,2017,8/4/17,1,0,5,1,25,25,0,0,0,0,1,0,1
28555,530,2017,8/29/17,1,0,5,1,14,12,0,2,2,0,1,0,2
28584,530,2017,9/5/17,1,0,5,1,4,1,0,3,3,0,1,0,2
28615,530,2017,9/11/17,1,0,5,1,5,0,1,4,4,0,1,0,2
29023,530,2018,6/27/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29024,530,2018,6/27/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29315,530,2018,7/10/18,1,0,5,1,65,0,0,65,65,1,0,0,3
30149,530,2018,8/9/18,1,1,0,0,0,0,0,0,0,0,1,0,0
440,552,2007,6/12/07,1,1,0,0,0,0,0,0,0,0,0,0,0
441,552,2007,6/12/07,1,1,0,0,0,0,0,0,0,0,0,0,0
1223,552,2007,7/24/07,1,1,0,0,0,0,0,0,0,0,0,0,0
1795,552,2007,8/28/07,1,0,0,0,0,0,0,0,0,0,0,0,0
3042,552,2008,6/6/08,1,1,0,0,0,0,0,0,0,0,0,0,0
3758,552,2008,7/1/08,1,1,0,0,0,0,0,0,0,0,0,0,0
5829,552,2009,6/16/09,1,1,0,0,0,0,0,0,0,0,0,0,0
6450,552,2009,7/9/09,1,0,0,0,0,0,0,0,0,0,0,0,0
7170,552,2009,8/7/09,1,0,0,0,0,0,0,0,0,0,0,0,0
8284,552,2010,6/22/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8834,552,2010,7/20/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8969,552,2010,7/26/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10200,552,2010,7/26/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9731,552,2010,8/18/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
13454,552,2011,6/9/11,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10847,552,2011,7/12/11,1,1,0,0,0,0,0,0,0,0,0,0,0
11453,552,2011,8/4/11,1,1,0,0,0,0,0,0,0,0,0,0,0
14110,552,2012,6/19/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15101,552,2012,7/20/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15988,552,2012,8/21/12,1,1,0,0,0,0,0,0,0,0,0,0,0
17038,552,2013,7/23/13,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18192,552,2013,8/28/13,1,1,0,0,0,0,0,0,0,0,0,0,0
19398,552,2014,7/9/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20180,552,2014,7/31/14,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21011,552,2014,9/8/14,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
23926,552,2015,7/16/15,1,1,0,0,0,0,0,0,0,0,0,0,0
25135,552,2016,7/20/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25941,552,2016,8/23/16,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
26846,552,2017,6/23/17,1,0,0,0,0,0,0,0,0,0,0,0,0
27498,552,2017,7/20/17,1,0,0,0,0,0,0,0,0,0,0,0,0
28171,552,2017,8/15/17,1,1,0,0,0,0,0,0,0,0,0,0,0
29612,552,2018,7/18/18,1,1,0,0,0,0,0,0,0,0,0,0,0
30403,552,2018,8/21/18,1,0,0,0,0,0,0,0,0,0,0,0,0
782,556,2007,6/28/07,1,0,3,1,15,0,0,15,15,1,0,0,1
1831,556,2007,8/30/07,1,1,0,0,0,0,0,0,0,0,1,0,0
2388,556,2007,9/27/07,1,1,0,0,0,0,0,0,0,0,1,0,0
3205,556,2008,6/13/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3443,556,2008,6/23/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3617,556,2008,6/30/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3952,556,2008,7/7/08,1,0,5,1,26,0,0,26,26,1,0,0,1
4203,556,2008,7/14/08,1,0,0,0,0,0,0,0,0,0,1,0,0
4417,556,2008,7/21/08,1,0,0,0,0,0,0,0,0,0,1,0,0
4597,556,2008,7/30/08,1,0,0,0,0,0,0,0,0,0,1,0,0
4659,556,2008,8/4/08,1,0,3,1,30,0,0,30,27,1,1,1,2
4846,556,2008,8/11/08,1,0,0,0,0,0,0,0,0,0,1,0,0
4983,556,2008,8/19/08,1,0,0,0,0,0,0,0,0,0,1,0,0
5142,556,2008,8/25/08,1,1,0,0,0,0,0,0,0,0,1,0,0
5293,556,2008,9/2/08,1,1,0,0,0,0,0,0,0,0,1,0,0
5356,556,2008,9/8/08,1,1,0,0,0,0,0,0,0,0,1,0,0
5431,556,2008,9/15/08,1,1,0,0,0,0,0,0,0,0,1,0,0
5474,556,2008,9/22/08,1,1,0,0,0,0,0,0,0,0,1,0,0
5951,556,2009,6/18/09,1,0,3,1,15,0,0,15,15,1,0,0,1
5998,556,2009,6/23/09,1,0,0,0,0,0,0,0,0,0,1,0,0
6652,556,2009,7/16/09,1,0,3,1,20,0,0,20,20,1,1,1,2
6675,556,2009,7/20/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7319,556,2009,8/13/09,1,0,3,1,26,0,0,26,26,1,1,1,1
7346,556,2009,8/17/09,1,0,5,1,1,0,0,1,1,0,1,0,1
7758,556,2010,5/26/10,1,0,7,1,15,0,0,15,15,0,0,0,2
7815,556,2010,6/1/10,1,0,4,1,119,0,0,119,119,1,0,0,1
7949,556,2010,6/7/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8150,556,2010,6/16/10,1,0,9,1,214,0,0,214,214,1,1,1,1
8258,556,2010,6/21/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8485,556,2010,6/30/10,1,0,8,1,5,1,0,4,4,0,1,0,2
8560,556,2010,7/6/10,1,0,8,1,124,50,0,74,72,1,1,1,4
8673,556,2010,7/12/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8881,556,2010,7/21/10,1,0,4,1,48,3,0,45,45,1,1,1,3
10209,556,2010,7/26/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8978,556,2010,7/26/10,1,0,9,1,33,1,0,32,32,1,1,1,3
9291,556,2010,8/2/10,1,0,0,0,0,0,0,0,0,0,1,0,0
9511,556,2010,8/9/10,1,0,8,1,6,5,0,1,1,0,1,0,3
9666,556,2010,8/16/10,1,0,6,1,17,0,0,17,17,1,1,1,2
9866,556,2010,8/23/10,1,0,5,1,22,0,2,20,19,1,1,1,4
10054,556,2010,8/30/10,1,0,0,0,0,0,0,0,0,0,1,0,0
10253,556,2011,5/24/11,1,0,5,1,38,0,0,38,38,1,0,0,1
10387,556,2011,6/6/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10438,556,2011,6/7/11,1,0,0,0,0,0,0,0,0,NA,NA,NA,0
10495,556,2011,6/13/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10587,556,2011,6/20/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10655,556,2011,6/27/11,1,0,5,1,74,0,0,74,74,1,1,1,2
10710,556,2011,6/29/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10713,556,2011,6/29/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10782,556,2011,7/5/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10800,556,2011,7/6/11,1,1,0,0,0,0,0,0,0,0,1,0,0
10819,556,2011,7/7/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10826,556,2011,7/7/11,1,0,0,0,0,0,0,0,0,0,1,0,0
13484,556,2011,7/11/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10958,556,2011,7/18/11,1,0,5,1,51,0,0,51,51,1,1,1,2
11247,556,2011,7/25/11,1,0,0,0,0,0,0,0,0,0,1,0,0
11677,556,2011,8/8/11,1,0,0,0,0,0,0,0,0,0,1,0,0
11772,556,2011,8/16/11,1,0,5,1,55,0,0,55,55,1,1,1,1
13544,556,2011,9/6/11,1,0,0,0,0,0,0,0,0,0,1,0,0
13693,556,2012,5/30/12,1,0,10,1,5,0,0,5,5,0,0,0,1
13784,556,2012,6/5/12,1,0,0,0,0,0,0,0,0,0,0,0,0
13958,556,2012,6/12/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14064,556,2012,6/18/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14255,556,2012,6/25/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14485,556,2012,7/2/12,1,1,0,0,0,0,0,0,0,0,0,0,0
14714,556,2012,7/9/12,1,0,1,1,42,0,0,42,42,1,0,0,1
14924,556,2012,7/16/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15133,556,2012,7/23/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15370,556,2012,7/30/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15625,556,2012,8/6/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15757,556,2012,8/13/12,1,0,2,1,26,0,0,26,26,1,1,1,1
15909,556,2012,8/20/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16099,556,2012,8/27/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16169,556,2012,9/13/12,1,1,0,0,0,0,0,0,0,0,1,0,0
16216,556,2013,6/4/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16338,556,2013,6/10/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16434,556,2013,6/17/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16540,556,2013,6/24/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16634,556,2013,7/1/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16793,556,2013,7/15/13,1,0,2,1,44,0,0,44,44,1,0,0,2
16986,556,2013,7/22/13,1,0,0,0,0,0,0,0,0,0,1,0,0
17220,556,2013,7/30/13,1,0,4,1,1,0,0,1,1,0,1,0,1
17470,556,2013,8/5/13,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
17446,556,2013,8/5/13,1,0,3,1,30,0,0,30,30,1,1,1,1
17656,556,2013,8/12/13,1,0,3,1,4,3,0,1,1,0,1,0,2
17850,556,2013,8/19/13,1,0,4,1,25,0,0,25,25,1,1,1,1
18063,556,2013,8/26/13,1,0,0,0,0,0,0,0,0,0,1,0,0
18714,556,2014,6/10/14,1,1,0,0,0,0,0,0,0,0,0,0,0
18881,556,2014,6/17/14,1,1,0,0,0,0,0,0,0,0,0,0,0
19059,556,2014,6/24/14,1,1,0,0,0,0,0,0,0,0,0,0,0
19243,556,2014,7/1/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19394,556,2014,7/9/14,1,1,0,0,0,0,0,0,0,0,0,0,0
19636,556,2014,7/15/14,1,1,0,0,0,0,0,0,0,0,0,0,0
19988,556,2014,7/24/14,1,1,0,0,0,0,0,0,0,0,0,0,0
20091,556,2014,7/28/14,1,1,0,0,0,0,0,0,0,0,0,0,0
20250,556,2014,8/4/14,1,0,2,1,42,0,0,42,42,1,0,0,1
20516,556,2014,8/11/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20666,556,2014,8/19/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20834,556,2014,8/28/14,1,0,10,1,6,2,0,4,4,0,1,0,3
20918,556,2014,9/2/14,1,0,3,1,93,0,0,93,93,1,1,1,2
21057,556,2014,9/11/14,1,0,0,0,0,0,0,0,0,0,1,0,0
21780,556,2015,5/28/15,1,0,10,1,11,0,0,11,11,0,0,0,1
21980,556,2015,6/8/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22028,556,2015,6/15/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22535,556,2015,7/7/15,1,0,5,1,9,0,0,9,9,0,0,0,1
22743,556,2015,7/13/15,1,0,5,1,8,2,0,6,6,0,0,0,2
22968,556,2015,7/20/15,1,0,1,1,49,5,0,44,44,1,0,0,2
23177,556,2015,7/27/15,1,0,0,0,0,0,0,0,0,0,1,0,0
23387,556,2015,8/3/15,1,0,1,1,48,0,0,48,48,1,1,1,1
23590,556,2015,8/10/15,1,0,0,0,0,0,0,0,0,0,1,0,0
23739,556,2015,8/18/15,1,0,4,1,2,1,0,1,1,0,1,0,2
24007,556,2015,8/24/15,1,0,0,0,0,0,0,0,0,0,1,0,0
23986,556,2015,8/31/15,1,0,3,1,3,1,0,2,2,0,1,0,2
24150,556,2016,6/2/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24228,556,2016,6/7/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24309,556,2016,6/13/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24425,556,2016,6/20/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24570,556,2016,6/27/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24724,556,2016,7/6/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24832,556,2016,7/11/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25120,556,2016,7/19/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25232,556,2016,7/25/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25429,556,2016,8/1/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25601,556,2016,8/8/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25749,556,2016,8/15/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25921,556,2016,8/22/16,1,1,0,0,0,0,0,0,0,0,0,0,0
26064,556,2016,8/29/16,1,1,0,0,0,0,0,0,0,0,0,0,0
26348,556,2017,5/30/17,1,1,0,0,0,0,0,0,0,0,0,0,0
26467,556,2017,6/5/17,1,1,0,0,0,0,0,0,0,0,0,0,0
26600,556,2017,6/12/17,1,1,0,0,0,0,0,0,0,0,0,0,0
26718,556,2017,6/19/17,1,0,10,1,50,0,0,50,45,1,0,0,2
26875,556,2017,6/26/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27088,556,2017,7/5/17,1,0,6,1,200,0,0,200,200,1,1,1,2
27207,556,2017,7/10/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27346,556,2017,7/17/17,1,0,5,1,140,0,0,140,140,1,1,1,3
27574,556,2017,7/24/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27725,556,2017,7/31/17,1,0,5,1,75,0,0,75,75,1,1,1,1
27922,556,2017,8/7/17,1,0,0,0,0,0,0,0,0,0,1,0,0
28048,556,2017,8/14/17,1,0,10,1,100,0,0,100,50,1,1,1,3
28315,556,2017,8/21/17,1,0,10,1,500,0,0,500,0,0,1,0,4
28498,556,2017,8/28/17,1,0,20,1,43,0,0,43,NA,NA,NA,NA,1
28561,556,2017,9/5/17,1,0,16,1,58,0,0,58,58,1,1,1,1
28649,556,2018,5/23/18,1,1,0,0,0,0,0,0,0,0,0,0,0
28677,556,2018,5/31/18,1,1,0,0,0,0,0,0,0,0,0,0,0
28761,556,2018,6/11/18,1,0,10,1,13,13,0,0,0,0,0,0,1
29127,556,2018,7/2/18,1,0,5,1,8,0,0,8,8,0,0,0,1
29249,556,2018,7/9/18,1,1,0,0,0,0,0,0,0,0,0,0,0
29680,556,2018,7/23/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30219,556,2018,8/13/18,1,0,10,1,33,0,0,33,33,1,0,0,2
30239,556,2018,8/15/18,1,0,10,1,60,0,0,60,60,1,1,1,2
30395,556,2018,8/20/18,1,0,0,0,0,0,0,0,0,0,1,0,0
30558,556,2018,8/28/18,1,0,0,0,0,0,0,0,0,0,1,0,0
30588,556,2018,9/4/18,1,0,0,0,0,0,0,0,0,0,1,0,0
30671,556,2018,9/11/18,1,0,2,1,42,0,0,42,42,1,1,1,2
30751,556,2018,9/17/18,1,0,0,0,0,0,0,0,0,0,1,0,0
569,558,2007,6/13/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1088,558,2007,7/18/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1844,558,2007,8/30/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2922,558,2008,6/4/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3985,558,2008,7/8/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4518,558,2008,7/23/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5579,558,2009,6/1/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6967,558,2009,7/29/09,1,0,8,1,31,1,0,30,30,1,0,0,3
7366,558,2009,8/17/09,1,0,6,1,13,0,0,13,13,0,1,0,2
8037,558,2010,6/11/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9245,558,2010,7/29/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9766,558,2010,8/17/10,1,0,6,1,5,0,1,4,1,0,0,0,3
10640,558,2011,6/22/11,1,1,0,0,0,0,0,0,0,0,0,0,0
11120,558,2011,7/26/11,1,1,0,0,0,0,0,0,0,0,0,0,0
13741,558,2012,5/31/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14654,558,2012,7/5/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15391,558,2012,7/31/12,1,0,9,1,1,0,0,1,1,0,0,0,1
16386,558,2013,6/13/13,1,1,0,0,0,0,0,0,0,0,0,0,0
16932,558,2013,7/18/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17688,558,2013,8/13/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18901,558,2014,6/18/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20574,558,2014,8/14/14,1,1,0,0,0,0,0,0,0,0,0,0,0
21900,558,2015,6/3/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22587,558,2015,7/8/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23277,558,2015,7/30/15,1,0,9,1,22,22,0,0,0,0,0,0,1
23957,558,2015,8/5/15,1,1,0,0,0,0,0,0,0,0,0,0,0
24508,558,2016,6/23/16,1,0,0,0,0,0,0,0,0,0,0,0,0
24900,558,2016,7/12/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26001,558,2016,8/24/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26586,558,2017,6/8/17,1,0,10,1,1,0,0,1,1,0,0,0,1
27520,558,2017,7/20/17,1,0,0,0,0,0,0,0,0,0,0,0,0
28028,558,2017,8/8/17,1,0,0,0,0,0,0,0,0,0,0,0,0
28997,558,2018,6/26/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29810,558,2018,7/27/18,1,0,0,0,0,0,0,0,0,0,0,0,0
570,559,2007,6/13/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1487,559,2007,8/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1845,559,2007,8/30/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2916,559,2008,6/4/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3984,559,2008,7/8/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4517,559,2008,7/23/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5578,559,2009,6/1/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6966,559,2009,7/29/09,1,0,7,1,68,47,0,21,21,1,0,0,3
7365,559,2009,8/17/09,1,0,11,1,26,0,0,26,26,0,1,0,2
8039,559,2010,6/11/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9247,559,2010,7/29/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9764,559,2010,8/17/10,1,0,0,0,0,0,0,0,0,0,0,0,0
10641,559,2011,6/22/11,1,1,0,0,0,0,0,0,0,0,0,0,0
11119,559,2011,7/26/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13740,559,2012,5/31/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14653,559,2012,7/5/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15392,559,2012,7/31/12,1,0,0,0,0,0,0,0,0,0,0,0,0
16387,559,2013,6/13/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16931,559,2013,7/18/13,1,0,5,1,20,0,0,20,20,1,0,0,1
16955,559,2013,7/22/13,1,0,0,0,0,0,0,0,0,0,1,0,0
17690,559,2013,8/13/13,1,0,0,0,0,0,0,0,0,0,1,0,0
18899,559,2014,6/18/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19704,559,2014,7/21/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20573,559,2014,8/14/14,1,1,0,0,0,0,0,0,0,0,0,0,0
21897,559,2015,6/3/15,1,0,13,1,1,0,0,1,1,0,0,0,1
22584,559,2015,7/8/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23274,559,2015,7/30/15,1,0,0,0,0,0,0,0,0,0,0,0,0
21662,559,2015,8/27/15,1,1,0,0,0,0,0,0,0,0,0,0,0
24897,559,2016,7/12/16,1,0,0,0,0,0,0,0,0,0,0,0,0
25998,559,2016,8/24/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26587,559,2017,6/8/17,1,0,10,1,90,0,0,90,80,1,0,0,2
26620,559,2017,6/12/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27521,559,2017,7/20/17,1,0,0,0,0,0,0,0,0,0,1,0,0
28027,559,2017,8/8/17,1,0,10,1,2,0,0,2,1,0,1,0,2
28485,559,2017,8/28/17,1,0,10,1,2,0,0,2,2,0,1,0,1
28597,559,2017,9/5/17,1,0,0,0,0,0,0,0,0,0,1,0,0
28628,559,2017,9/12/17,1,0,0,0,0,0,0,0,0,0,1,0,0
28998,559,2018,6/26/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29809,559,2018,7/27/18,1,0,0,0,0,0,0,0,0,0,0,0,0
1836,565,2007,8/30/07,1,0,3,1,10,10,0,0,0,0,0,0,1
3251,565,2008,6/16/08,1,1,0,0,0,0,0,0,0,0,0,0,0
4191,565,2008,7/14/08,1,1,0,0,0,0,0,0,0,0,0,0,0
5136,565,2008,8/25/08,1,0,0,0,0,0,0,0,0,0,0,0,0
6871,565,2009,7/28/09,1,0,4,1,16,0,0,16,16,1,0,0,2
6992,565,2009,8/3/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7309,565,2009,8/13/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7610,565,2009,8/27/09,1,0,5,1,19,0,0,19,19,1,1,1,2
7664,565,2009,8/31/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7814,565,2010,6/1/10,1,0,9,1,31,0,0,31,31,1,0,0,2
7948,565,2010,6/7/10,1,0,5,1,1,0,0,1,1,0,1,0,1
8741,565,2010,7/14/10,1,0,3,1,439,0,0,439,429,1,1,1,3
8826,565,2010,7/19/10,1,0,0,0,0,0,0,0,0,0,1,0,0
9510,565,2010,8/9/10,1,0,4,1,27,0,0,27,27,1,1,1,2
9671,565,2010,8/16/10,1,0,0,0,0,0,0,0,0,0,1,0,0
10153,565,2010,8/31/10,1,0,3,1,120,0,0,120,120,1,1,1,1
10184,565,2010,9/7/10,1,0,7,1,1,0,1,0,0,0,1,0,1
10952,565,2011,6/29/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11166,565,2011,7/28/11,1,0,0,0,0,0,0,0,0,0,0,0,0
14025,565,2012,6/13/12,1,0,1,1,184,0,0,184,184,1,0,0,1
14877,565,2012,7/13/12,1,0,0,0,0,0,0,0,0,0,1,0,0
17101,565,2013,7/22/13,1,1,0,0,0,0,0,0,0,0,0,0,0
17521,565,2013,8/7/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18017,565,2013,8/21/13,1,1,0,0,0,0,0,0,0,0,0,0,0
18295,565,2014,5/22/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18469,565,2014,6/3/14,1,1,0,0,0,0,0,0,0,0,0,0,0
18708,565,2014,6/10/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18879,565,2014,6/17/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19054,565,2014,6/24/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19240,565,2014,7/1/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19392,565,2014,7/9/14,1,0,10,1,2,0,0,2,2,0,0,0,1
19634,565,2014,7/15/14,1,0,0,0,0,0,0,0,0,0,0,0,0
